0.833587,29.304105,0.745865,8.750734,0.549908,7.349885,0.242819,1.148544,0.196241,2.199329,0.266421,1.610312,0.272984,0.197861,0.168987,1.033570,0.257205,0.700358,0.107377,0.338280,0.011499,0.398262,0.059927,0.178802,0.190640,0.198522,0.046262,0.326688,0.167216,0.083645,0.106512,0.253018,0.106600,0.192550,0.041668,0.121145,0.032003,0.023428,0.079816,0.056836,0.069603,0.079237,0.123891,0.088036,0.014131,0.144594,0.040364,0.103008,0.119051,0.174049,0.040599,0.050563,0.151780,0.076048,0.031364,0.066290,0.105859,0.076271,0.071938,0.052543,0.097724,0.142305,0.142494,0.089634,0.028493,0.090635,0.062263,0.045497,0.172517,0.050624,0.051274,0.078205,0.139480,0.090526,0.119911,0.137863,0.053207,0.080319,0.096596,0.049018,0.065932,0.113275,0.031968,0.113974,0.066011,0.013867,0.036511,0.023951,0.007903,0.092847,0.151150,0.075778,0.097354,0.161054,0.163379,0.065402,0.102106,0.077664,0.114748,0.096173,0.104224,0.059590,0.084380,0.055391,0.058825,0.019576,0.128657,0.054399,0.063047,0.077485,0.031033,0.035298,0.067508,0.074621,0.025867,0.049397,0.151863,0.120521,0.047076,0.045659,0.041398,0.062778,0.053753,0.148152,0.050482,0.047148,0.067574,0.049053,0.074785,0.098120,0.032752,0.039113,0.094225,0.034785,0.055391,0.062010,0.030532,0.054482,0.083388,0.047376,0.129725,0.084608,0.037939,0.096258,0.080700,0.074047,0.092528,0.062746,0.025499,0.059020,0.074430,0.090273,0.041069,0.026147,0.063771,0.053029,0.135454,0.041824,0.076618,0.054658,0.052405,0.055317,0.014753,0.063430,0.037195,0.019889,0.084085,0.048263,0.075171,0.038069,0.047497,0.024103,0.132303,0.030486,0.054757,0.037563,0.041466,0.075872,0.088417,0.052543,rectangulo
0.807559,29.146469,0.510254,8.468551,0.125671,7.195746,0.145207,1.170038,0.220982,2.149087,0.032808,1.668058,0.133830,0.101052,0.104786,0.865516,0.037033,0.521262,0.076727,0.166332,0.155229,0.406378,0.079807,0.224336,0.011548,0.212131,0.123616,0.204742,0.089128,0.163249,0.098579,0.117703,0.062768,0.089415,0.115899,0.097184,0.116059,0.161977,0.097776,0.023395,0.048383,0.093190,0.181483,0.028743,0.085176,0.014927,0.048057,0.068776,0.113101,0.116239,0.004718,0.129756,0.097879,0.095417,0.079738,0.047206,0.011179,0.026612,0.168982,0.092747,0.132749,0.153741,0.083747,0.089721,0.085291,0.076607,0.031232,0.140755,0.032666,0.107821,0.073043,0.016149,0.031684,0.103032,0.102828,0.028049,0.086720,0.089197,0.033907,0.065570,0.034266,0.099708,0.106415,0.044610,0.067945,0.080038,0.053596,0.045472,0.039583,0.097670,0.067613,0.069422,0.098541,0.043246,0.052398,0.039843,0.052645,0.150226,0.065477,0.099023,0.063196,0.061436,0.090558,0.092765,0.099456,0.107193,0.081434,0.058336,0.106693,0.073387,0.165450,0.002552,0.070086,0.107247,0.011745,0.016495,0.137454,0.038123,0.126549,0.068058,0.057814,0.069872,0.076050,0.096506,0.036482,0.134534,0.075869,0.131782,0.080930,0.047356,0.097796,0.079256,0.022785,0.074360,0.031880,0.077045,0.091045,0.013576,0.100973,0.008897,0.055266,0.073806,0.121281,0.045938,0.021553,0.014975,0.046824,0.041690,0.054719,0.057849,0.018092,0.030635,0.036691,0.075337,0.044630,0.052150,0.065587,0.017699,0.034376,0.076849,0.115350,0.024704,0.015433,0.069305,0.017786,0.056686,0.063587,0.014375,0.020643,0.048703,0.059406,0.016032,0.032216,0.057151,0.062852,0.048006,0.054384,0.117549,0.064777,0.022277,rectangulo
0.807559,29.146469,0.510254,8.468551,0.125671,7.195746,0.145207,1.170038,0.220982,2.149087,0.032808,1.668058,0.133830,0.101052,0.104786,0.865516,0.037033,0.521262,0.076727,0.166332,0.155229,0.406378,0.079807,0.224336,0.011548,0.212131,0.123616,0.204742,0.089128,0.163249,0.098579,0.117703,0.062768,0.089415,0.115899,0.097184,0.116059,0.161977,0.097776,0.023395,0.048383,0.093190,0.181483,0.028743,0.085176,0.014927,0.048057,0.068776,0.113101,0.116239,0.004718,0.129756,0.097879,0.095417,0.079738,0.047206,0.011179,0.026612,0.168982,0.092747,0.132749,0.153741,0.083747,0.089721,0.085291,0.076607,0.031232,0.140755,0.032666,0.107821,0.073043,0.016149,0.031684,0.103032,0.102828,0.028049,0.086720,0.089197,0.033907,0.065570,0.034266,0.099708,0.106415,0.044610,0.067945,0.080038,0.053596,0.045472,0.039583,0.097670,0.067613,0.069422,0.098541,0.043246,0.052398,0.039843,0.052645,0.150226,0.065477,0.099023,0.063196,0.061436,0.090558,0.092765,0.099456,0.107193,0.081434,0.058336,0.106693,0.073387,0.165450,0.002552,0.070086,0.107247,0.011745,0.016495,0.137454,0.038123,0.126549,0.068058,0.057814,0.069872,0.076050,0.096506,0.036482,0.134534,0.075869,0.131782,0.080930,0.047356,0.097796,0.079256,0.022785,0.074360,0.031880,0.077045,0.091045,0.013576,0.100973,0.008897,0.055266,0.073806,0.121281,0.045938,0.021553,0.014975,0.046824,0.041690,0.054719,0.057849,0.018092,0.030635,0.036691,0.075337,0.044630,0.052150,0.065587,0.017699,0.034376,0.076849,0.115350,0.024704,0.015433,0.069305,0.017786,0.056686,0.063587,0.014375,0.020643,0.048703,0.059406,0.016032,0.032216,0.057151,0.062852,0.048006,0.054384,0.117549,0.064777,0.022277,rectangulo
0.807559,29.146469,0.510254,8.468551,0.125671,7.195746,0.145207,1.170038,0.220982,2.149087,0.032808,1.668058,0.133830,0.101052,0.104786,0.865516,0.037033,0.521262,0.076727,0.166332,0.155229,0.406378,0.079807,0.224336,0.011548,0.212131,0.123616,0.204742,0.089128,0.163249,0.098579,0.117703,0.062768,0.089415,0.115899,0.097184,0.116059,0.161977,0.097776,0.023395,0.048383,0.093190,0.181483,0.028743,0.085176,0.014927,0.048057,0.068776,0.113101,0.116239,0.004718,0.129756,0.097879,0.095417,0.079738,0.047206,0.011179,0.026612,0.168982,0.092747,0.132749,0.153741,0.083747,0.089721,0.085291,0.076607,0.031232,0.140755,0.032666,0.107821,0.073043,0.016149,0.031684,0.103032,0.102828,0.028049,0.086720,0.089197,0.033907,0.065570,0.034266,0.099708,0.106415,0.044610,0.067945,0.080038,0.053596,0.045472,0.039583,0.097670,0.067613,0.069422,0.098541,0.043246,0.052398,0.039843,0.052645,0.150226,0.065477,0.099023,0.063196,0.061436,0.090558,0.092765,0.099456,0.107193,0.081434,0.058336,0.106693,0.073387,0.165450,0.002552,0.070086,0.107247,0.011745,0.016495,0.137454,0.038123,0.126549,0.068058,0.057814,0.069872,0.076050,0.096506,0.036482,0.134534,0.075869,0.131782,0.080930,0.047356,0.097796,0.079256,0.022785,0.074360,0.031880,0.077045,0.091045,0.013576,0.100973,0.008897,0.055266,0.073806,0.121281,0.045938,0.021553,0.014975,0.046824,0.041690,0.054719,0.057849,0.018092,0.030635,0.036691,0.075337,0.044630,0.052150,0.065587,0.017699,0.034376,0.076849,0.115350,0.024704,0.015433,0.069305,0.017786,0.056686,0.063587,0.014375,0.020643,0.048703,0.059406,0.016032,0.032216,0.057151,0.062852,0.048006,0.054384,0.117549,0.064777,0.022277,rectangulo
0.807559,29.146469,0.510254,8.468551,0.125671,7.195746,0.145207,1.170038,0.220982,2.149087,0.032808,1.668058,0.133830,0.101052,0.104786,0.865516,0.037033,0.521262,0.076727,0.166332,0.155229,0.406378,0.079807,0.224336,0.011548,0.212131,0.123616,0.204742,0.089128,0.163249,0.098579,0.117703,0.062768,0.089415,0.115899,0.097184,0.116059,0.161977,0.097776,0.023395,0.048383,0.093190,0.181483,0.028743,0.085176,0.014927,0.048057,0.068776,0.113101,0.116239,0.004718,0.129756,0.097879,0.095417,0.079738,0.047206,0.011179,0.026612,0.168982,0.092747,0.132749,0.153741,0.083747,0.089721,0.085291,0.076607,0.031232,0.140755,0.032666,0.107821,0.073043,0.016149,0.031684,0.103032,0.102828,0.028049,0.086720,0.089197,0.033907,0.065570,0.034266,0.099708,0.106415,0.044610,0.067945,0.080038,0.053596,0.045472,0.039583,0.097670,0.067613,0.069422,0.098541,0.043246,0.052398,0.039843,0.052645,0.150226,0.065477,0.099023,0.063196,0.061436,0.090558,0.092765,0.099456,0.107193,0.081434,0.058336,0.106693,0.073387,0.165450,0.002552,0.070086,0.107247,0.011745,0.016495,0.137454,0.038123,0.126549,0.068058,0.057814,0.069872,0.076050,0.096506,0.036482,0.134534,0.075869,0.131782,0.080930,0.047356,0.097796,0.079256,0.022785,0.074360,0.031880,0.077045,0.091045,0.013576,0.100973,0.008897,0.055266,0.073806,0.121281,0.045938,0.021553,0.014975,0.046824,0.041690,0.054719,0.057849,0.018092,0.030635,0.036691,0.075337,0.044630,0.052150,0.065587,0.017699,0.034376,0.076849,0.115350,0.024704,0.015433,0.069305,0.017786,0.056686,0.063587,0.014375,0.020643,0.048703,0.059406,0.016032,0.032216,0.057151,0.062852,0.048006,0.054384,0.117549,0.064777,0.022277,rectangulo
0.146755,29.529723,0.594537,8.258000,0.447722,7.346971,0.380708,1.327386,0.223041,2.155985,0.115527,1.826985,0.114256,0.090196,0.166021,0.899393,0.136467,0.666293,0.216014,0.299593,0.133223,0.510197,0.126859,0.391704,0.123277,0.259551,0.151671,0.300322,0.045874,0.036135,0.019231,0.226885,0.130115,0.209865,0.036918,0.105118,0.115730,0.099941,0.078164,0.195809,0.075361,0.120408,0.031851,0.169410,0.126139,0.130959,0.065673,0.042070,0.102571,0.078785,0.043505,0.052365,0.074279,0.111849,0.128921,0.090905,0.110210,0.057836,0.111265,0.071238,0.051649,0.168267,0.111778,0.104089,0.089238,0.065568,0.065850,0.060892,0.005356,0.057131,0.079954,0.065133,0.036892,0.110906,0.019338,0.036881,0.053965,0.124359,0.066853,0.035324,0.016951,0.063723,0.097151,0.145943,0.078110,0.116456,0.051472,0.112642,0.014970,0.096315,0.074071,0.045643,0.030984,0.102684,0.024269,0.048301,0.020337,0.065957,0.044691,0.141557,0.037614,0.029822,0.101352,0.032703,0.070432,0.040511,0.144815,0.114560,0.035494,0.085350,0.087274,0.091425,0.104885,0.100180,0.181312,0.104682,0.051867,0.044602,0.027299,0.022161,0.059535,0.080829,0.026175,0.124300,0.074526,0.030794,0.087704,0.047987,0.028740,0.063084,0.055013,0.098713,0.062309,0.093012,0.072536,0.043819,0.075697,0.063506,0.049061,0.150477,0.090350,0.062237,0.048459,0.043863,0.060287,0.076169,0.016705,0.121928,0.023586,0.023444,0.046030,0.045362,0.062794,0.058024,0.024865,0.088836,0.036435,0.028685,0.033847,0.034260,0.047839,0.031164,0.056794,0.053093,0.039871,0.028879,0.019413,0.022257,0.024688,0.046587,0.018686,0.082606,0.066340,0.050299,0.032866,0.034446,0.044318,0.029706,0.067430,0.132967,rectangulo
0.815254,27.199986,0.863935,8.657194,0.716948,6.984389,0.337838,0.865631,0.248897,1.981921,0.226371,1.484779,0.185185,0.188724,0.163848,0.878003,0.140214,0.536406,0.124334,0.236810,0.084397,0.382353,0.162614,0.154972,0.120599,0.259397,0.131746,0.146971,0.134665,0.064078,0.127015,0.206477,0.085950,0.131185,0.088714,0.040112,0.071296,0.080639,0.052579,0.136923,0.188522,0.120142,0.046255,0.036493,0.070399,0.022640,0.096204,0.021259,0.106601,0.087598,0.092987,0.066689,0.158215,0.039916,0.089679,0.061164,0.199633,0.026699,0.114635,0.115760,0.022190,0.058652,0.020185,0.053492,0.027714,0.153003,0.047897,0.023297,0.144208,0.060288,0.080282,0.062538,0.092933,0.055020,0.072224,0.035211,0.095438,0.060453,0.085434,0.067954,0.097503,0.063326,0.026457,0.101418,0.086245,0.071172,0.016270,0.099473,0.056003,0.111310,0.067561,0.044025,0.073984,0.037178,0.064638,0.045191,0.031657,0.116632,0.094847,0.126677,0.058423,0.075422,0.067527,0.035707,0.057627,0.065213,0.097794,0.062195,0.040952,0.096415,0.019132,0.005071,0.035105,0.013434,0.039780,0.103598,0.095293,0.081091,0.059769,0.115760,0.088144,0.120281,0.039429,0.039661,0.030677,0.099457,0.020939,0.089605,0.047695,0.119051,0.042944,0.051732,0.091109,0.087990,0.084034,0.092093,0.020441,0.041473,0.091573,0.045324,0.041218,0.015832,0.061007,0.082968,0.015704,0.095784,0.045570,0.042435,0.085458,0.079476,0.060735,0.060698,0.043775,0.111529,0.044018,0.033686,0.041207,0.066591,0.043052,0.062559,0.052462,0.028337,0.072721,0.057612,0.051872,0.086448,0.074615,0.053812,0.009391,0.023033,0.076545,0.065037,0.047078,0.064674,0.061679,0.062143,0.109926,0.030132,0.023852,0.021877,rectangulo
0.815254,27.199986,0.863935,8.657194,0.716948,6.984389,0.337838,0.865631,0.248897,1.981921,0.226371,1.484779,0.185185,0.188724,0.163848,0.878003,0.140214,0.536406,0.124334,0.236810,0.084397,0.382353,0.162614,0.154972,0.120599,0.259397,0.131746,0.146971,0.134665,0.064078,0.127015,0.206477,0.085950,0.131185,0.088714,0.040112,0.071296,0.080639,0.052579,0.136923,0.188522,0.120142,0.046255,0.036493,0.070399,0.022640,0.096204,0.021259,0.106601,0.087598,0.092987,0.066689,0.158215,0.039916,0.089679,0.061164,0.199633,0.026699,0.114635,0.115760,0.022190,0.058652,0.020185,0.053492,0.027714,0.153003,0.047897,0.023297,0.144208,0.060288,0.080282,0.062538,0.092933,0.055020,0.072224,0.035211,0.095438,0.060453,0.085434,0.067954,0.097503,0.063326,0.026457,0.101418,0.086245,0.071172,0.016270,0.099473,0.056003,0.111310,0.067561,0.044025,0.073984,0.037178,0.064638,0.045191,0.031657,0.116632,0.094847,0.126677,0.058423,0.075422,0.067527,0.035707,0.057627,0.065213,0.097794,0.062195,0.040952,0.096415,0.019132,0.005071,0.035105,0.013434,0.039780,0.103598,0.095293,0.081091,0.059769,0.115760,0.088144,0.120281,0.039429,0.039661,0.030677,0.099457,0.020939,0.089605,0.047695,0.119051,0.042944,0.051732,0.091109,0.087990,0.084034,0.092093,0.020441,0.041473,0.091573,0.045324,0.041218,0.015832,0.061007,0.082968,0.015704,0.095784,0.045570,0.042435,0.085458,0.079476,0.060735,0.060698,0.043775,0.111529,0.044018,0.033686,0.041207,0.066591,0.043052,0.062559,0.052462,0.028337,0.072721,0.057612,0.051872,0.086448,0.074615,0.053812,0.009391,0.023033,0.076545,0.065037,0.047078,0.064674,0.061679,0.062143,0.109926,0.030132,0.023852,0.021877,rectangulo
1.411634,27.865140,1.080238,8.456083,0.546245,7.126625,0.350459,1.070557,0.272043,2.047921,0.292720,1.697771,0.257208,0.179208,0.258972,0.889800,0.120009,0.590117,0.104400,0.264455,0.095640,0.486365,0.097945,0.222970,0.092693,0.366970,0.072026,0.257274,0.037377,0.121521,0.017751,0.223729,0.046993,0.077320,0.081892,0.070454,0.073716,0.202275,0.062593,0.074235,0.099014,0.185042,0.082230,0.056824,0.022265,0.089424,0.044201,0.028401,0.095524,0.090690,0.070587,0.105978,0.075338,0.018996,0.100721,0.049718,0.039909,0.093519,0.045228,0.162227,0.022645,0.166840,0.044333,0.024309,0.029005,0.125167,0.110363,0.064830,0.087922,0.118787,0.056102,0.033871,0.011602,0.139310,0.069788,0.020499,0.043115,0.051090,0.039384,0.112451,0.053247,0.118030,0.090703,0.080336,0.079067,0.106615,0.045589,0.037397,0.048003,0.081440,0.038857,0.054337,0.059460,0.114932,0.031172,0.015617,0.088361,0.063333,0.094227,0.080563,0.030498,0.036873,0.038113,0.130564,0.039797,0.103655,0.026013,0.089050,0.030141,0.033134,0.095791,0.151262,0.115395,0.031304,0.039621,0.052357,0.045552,0.027679,0.095548,0.115633,0.100033,0.002462,0.035553,0.085858,0.067491,0.054401,0.050251,0.062587,0.035073,0.056719,0.065677,0.082755,0.060617,0.050972,0.033107,0.108690,0.049753,0.113710,0.007738,0.078661,0.042685,0.108562,0.071100,0.134587,0.041458,0.025387,0.056489,0.049115,0.063876,0.051345,0.061261,0.017739,0.027986,0.033178,0.031582,0.058410,0.024153,0.043782,0.026195,0.065485,0.008988,0.035909,0.046267,0.092748,0.047422,0.098718,0.034442,0.099405,0.010277,0.088420,0.063402,0.052968,0.060104,0.050212,0.055644,0.085572,0.050997,0.057567,0.021722,0.094695,rectangulo
1.112450,26.754462,0.838831,8.993534,0.395895,6.919926,0.210660,0.688493,0.349160,2.234566,0.096409,1.586388,0.192593,0.388160,0.262392,0.778352,0.101653,0.341433,0.106953,0.336602,0.119269,0.501569,0.059801,0.057904,0.121632,0.269528,0.073813,0.124041,0.047921,0.219490,0.116388,0.239058,0.038871,0.110244,0.119133,0.111764,0.148042,0.173134,0.102541,0.083012,0.074983,0.120203,0.055291,0.026049,0.114201,0.105431,0.101042,0.055682,0.032016,0.044879,0.111137,0.102150,0.046567,0.104996,0.026615,0.081899,0.118781,0.056662,0.072180,0.051040,0.113079,0.120227,0.127114,0.074293,0.033479,0.026789,0.070402,0.070379,0.067647,0.044770,0.025372,0.062691,0.031133,0.076447,0.089166,0.056940,0.081278,0.068215,0.103171,0.094824,0.066749,0.047783,0.053968,0.069719,0.140891,0.070935,0.074313,0.071108,0.059705,0.067224,0.087773,0.024170,0.111227,0.089379,0.043527,0.022429,0.054022,0.026195,0.045656,0.033155,0.084033,0.040348,0.020267,0.047489,0.021899,0.170396,0.085934,0.030979,0.129733,0.077246,0.113015,0.149556,0.061827,0.091981,0.046913,0.078566,0.154525,0.027951,0.075619,0.080206,0.049818,0.016905,0.105320,0.064815,0.051591,0.101148,0.017472,0.032655,0.023284,0.041470,0.140511,0.062265,0.054465,0.048493,0.036231,0.041193,0.038776,0.065592,0.072020,0.016653,0.078900,0.054652,0.093906,0.021968,0.055848,0.014575,0.065111,0.051695,0.109509,0.060058,0.067367,0.050494,0.039424,0.042761,0.056971,0.028874,0.041670,0.049206,0.080354,0.063674,0.067564,0.059896,0.037903,0.036640,0.042781,0.026148,0.063600,0.035085,0.048357,0.024844,0.091980,0.100173,0.083809,0.041263,0.029301,0.028806,0.036895,0.064506,0.036786,0.094789,rectangulo
